stop_id,stop_name,stop_lat,stop_lon
12001698,SK Seri Tasek,5.28559,100.52179
12001680,Muda Paper I,5.28443,100.52026
12001690,Taman Tasek Indah,5.2848,100.5063
12001693,Taman Tasek Harmoni,5.28498,100.49889
12001265,Balai Polis Simpang Empat,5.28365,100.47665
12001357,Taman Impian Ria,5.30948,100.47986
12001361,AEON Pintu Utama,5.3192,100.47679
12001363,Taman Sri Kijang,5.32134,100.47659
12002582,Jessel Ball Sport Center,5.321427,100.483697
12000794,Pusat Khidmat Rakyat,5.347433,100.484924
12000793,SK Juara,5.34658,100.48762
12000916,Pasaraya C-MART,5.17691,100.48184
12000923,IPD Seberang Perai Selatan,5.19716,100.493
12001481,Pusat Perniagaan Jawi Jaya,5.20528,100.49716
12001261,Taman Cegar,5.27208,100.47677
12001278,Taman Sukun,5.3103,100.46632
12000332,Asia Machinery,5.31957,100.45676
12000334,Taman Perindustrian Bukit Minyak,5.32183,100.45151
12000342,Makmal Veterinar,5.33479,100.4447
12000345,Balai Polis Bukit Tengah,5.34774,100.4347
12000352,Petronas Bukit Tengah,5.34982,100.43389
12002324,Petron Bukit Minyak,5.330213,100.447696
12000279,Taman Rebana,5.24192,100.4844
12000277,Taman Jelatik,5.22485,100.49545
12002334,Masjid Daerah Jawi,5.194506,100.491577
12000704,Masjid Permatang Kampung Sireh,5.36103,100.43723
12002323,Taman Limau Manis,5.35246,100.434163
12002327,Taman Permatang Tinggi Indah,5.295154,100.47923
12002162,Hentian Raya Parit Buntar,5.1181722,100.4872271
12000939,Taman Harapan Baru,5.13093,100.47726
12000441,Kampung Haji Osman,5.15941,100.47601
12000597,Central Square,5.63691,100.48814
12002980,CP2,5.4314919,100.3770532
12000130,Longwan,5.62419,100.47829
12002001,(M2) Lintang Angsana,5.388977,100.28198
12003132,Balai Polis Bandar Baru,5.395105,100.28905
12002136,Kilang Xylem,5.343564,100.426087
12002505,Pusat Komersial Nagasari,5.361658,100.410934
12001997,Taman Meranti,5.44303,100.38258
12001590,Masjid Jamek Sungai Puyu,5.447628,100.394684
12000507,Taman Desa Sena,5.48904,100.46307
12002613,Pusat Serenti Kampung Selamat,5.5017693,100.5230244
12002619,Taman Lagenda,5.514208,100.5350702
12002628,PUSAT PERNIAGAAN PADANG SERAI,5.5152786,100.5453565
12002633,Balai Bomba Kampung Selamat,5.5005518,100.5219998
12000498,KEMAS Pokok Macang,5.48816,100.47266
12000875,Towa (M) Sdn. Bhd.,5.306497,100.27693
12002052,Advantest Engineering,5.298522,100.29017
12000029,SAM Engineering,5.304917,100.29403
12000607,Broadcom,5.323458,100.30109
12000608,Esquel Group,5.323992,100.29932
12003022,Pusat Sejahtera,5.35879,100.30251
12001767,Jalan Teluk Bahang,5.46117,100.21923
12000215,Hotel Holiday Inn,5.47222,100.2467
12000233,Double Tree Resort,5.47821,100.26893
12000203,Tropical Spice Garden,5.46341,100.22881
12000239,Kem Tentera,5.48085,100.25641
12001657,Tesco Tanjung Pinang,5.45885,100.3079
12001647,Marina Bay,5.44366,100.30592
12001656,Masjid Karwa,5.45577,100.30721
12001645,Balai Bomba Bagan Jermal,5.44107,100.30725
12000105,Jalan Bagan Jermal(Gurney),5.439603,100.30738
12000371,(M1) Hospital Adventist,5.43375,100.30376
12000363,Premier Centre,5.42833,100.31481
12001943,Balai Polis,5.418646,100.34356
12001918,Masjid Kapitan Keling,5.417451,100.33745
12000357,Penang Plaza,5.42085,100.32521
12000720,Evergreen Hotel,5.4303,100.31715
12001758,Flat Hassan Abbas,5.45744,100.20961
12002224,Klinik Kesihatan Teluk Bahang,5.45601815,100.2148164
12001451,SK Sungai Gelugor,5.36317,100.31125
12001419,Chung Shan Chinese School,5.29816,100.27025
12001423,Dynacraft Industries Sdn. Bhd.,5.30481,100.27917
12001443,Tapak Pesta Sg Nibong,5.34478,100.30175
12001446,JPJ Batu Uban,5.35133,100.30429
12001080,Koperasi Melayu Pulau Pinang,5.41742,100.31678
12000477,Jalan Evergreen,5.45319,100.30276
12000289,Jalan Bintang,5.45719,100.30215
12002027,TAR Kolej I,5.45371,100.28502
12002019,Flat Boon Siew,5.45621,100.2824
12000813,Sekolah Kebangsaan Pendidikan Khas,5.45893,100.28025
12000818,Ambank,5.4646,100.28041
12000815,SK Tanjung Bunga,5.46169,100.2798
12000288,Jalan Bintang,5.45703,100.30225
12000898,Hong Seng Estate,5.44099,100.30308
12001414,Citibank,5.42364,100.32848
12001027,Pangsapuri Wisma Indah,5.38804,100.27461
12002099,Tingkat Paya Terubong 2 - 1,5.37092,100.2774
12000065,Tadika St. Paul,5.40507,100.28191
12001377,Pejabat Pos Padang Tembak,5.40776,100.28855
12001819,SMK Air Itam,5.39532,100.28632
12000049,Klinik Kesihatan Bandar Baru Air Itam,5.38963,100.2851
12001372,Flat 4E Farlim,5.38613,100.28323
12001999,Lintang Angsana,5.3887,100.28208
12001972,Perumahan PDRM,5.38801,100.27852
12001812,Masjid Bandar Baru Air Itam,5.39384,100.2852
12002288,BHP Kampung Baru,5.40456,100.29046
12000624,Flat Kampung Melayu,5.39972,100.28604
12000637,Kampung Pisang II,5.39923,100.27958
12001887,(M1) Tesco Tunku Kudin,5.377228,100.31506
12000016,Astaka Taman Tun Sardon,5.369094,100.30492
12000466,Jalan Delima,5.38019,100.30267
12000467,Jalan Delima 3,5.3814,100.29879
12002244,Jalan Delima 4,5.38308,100.2996
12001960,(M2) Pasar Batu Lanchang I,5.38943,100.30688
12000536,SMJK Heng Ee,5.40039,100.30877
12001589,Penang Japanese School,5.40831,100.3176
12001811,Taman Free School,5.40421,100.30882
12000537,Taman Hutchings,5.39763,100.30691
12000472,Jalan Delima 2,5.38338,100.30157
12001000,Kompleks Golden Triangle,5.331602,100.276886
12001945,Hub Relau,5.341503,100.27212
12001845,Masjid Sungai Nibong Kecil,5.3326,100.28684
12001958,Lebuh Raya Gelugor I,5.38604,100.30952
12001071,Old Town Café,5.39527,100.31467
12000572,Taman Cemerlang,5.39701,100.31896
12001910,Lebuh Carnavon,5.41424,100.33328
12000611,Kampung Kolam,5.41614,100.33647
12000529,Persimpangan Jalan S.P Chelliah,5.407838,100.327675
12000580,Apartmen Desa Selatan,5.40331,100.32574
12000437,Kondominium Tunas Residensi,5.330318,100.27852
12001002,Kompleks Golden Triangle,5.331664,100.27662
12000530,Jalan Gudrwara,5.4115,100.32819
12000302,Taman Pekaka,5.350857,100.291725
12000880,Pasaraya Giant,5.32101,100.28599
12000425,Taman Sri Bayan,5.30795,100.26495
12002077,Setia Triangle,5.30187,100.2603
12002079,Lengkok Kelicap,5.30367,100.25817
12000199,Kedai Kopi Kin Yuen,5.29633,100.28031
12001129,Permatang Damar Laut,5.27776,100.26616
12001146,SMK Batu Maung,5.28286,100.2851
12002310,Kampung Bukit Kecil,5.27967,100.276522
12001142,Taman Gembira,5.28106,100.27381
12000414,Kampung Perlis,5.298158,100.261536
12001807,Klinik Kesihatan,5.321205,100.27917
12000879,Pasaraya Giant,5.32071,100.28571
12000848,Mayang Mall,5.32693,100.2843
12000307,Petronas,5.36243,100.29528
12002083,Taman Gedung Heights I,5.31742,100.28243
12001583,Jejantas Jalan Sungai Pinang,5.39985,100.32578
12000388,Apartment Villa Indah,5.42851,100.31058
12000835,Buddhist Society,5.4223,100.31149
12001014,Simpang Tingkat Bukit Jambul,5.346059,100.272514
12002291,Persimpangan Relau,5.35636,100.27222
12002013,Taman Kumbar Permai,5.29084,100.22771
12001779,Saujana Heights,5.28949,100.24884
12000421,Taman Rajawali,5.306222,100.26411
12001772,Flat Taman Emas Sungai Batu,5.2864,100.23682
12002106,7-Eleven Teluk Kumbar,5.293637,100.230385
12001783,Bandar Baru Teluk Kumbar,5.294015,100.23231
12002068,Jeti Pulau Jerejak,5.34299,100.31141
12002635,Bukit Genting,5.3156147,100.2258985
12002298,IPD Balik Pulau,5.34169,100.22559
12002067,Jeti Pulau Jerejak,5.34299,100.31129
12000168,Sungai Korok,5.35523,100.20995
12000737,Kuala Jalan Baru,5.35325,100.20187
12000159,JPS,5.34406,100.20811
12000658,Kampung Parit Lama,5.31268,100.20744
12000156,Masjid Sg. Burung,5.34161,100.20776
12000166,SK Sg. Korok,5.35348,100.20959
12000169,Hadapan Koperasi Keluarga Haji Ismail,5.35577,100.21005
12000172,Sungai Korok,5.35966,100.211
12001570,Taman Poket Jalan Chai,5.35406,100.22939
12001602,Permatang Pasir,5.37137,100.21582
12000765,Balai Polis Sg. Pinang,5.39316,100.20988
12001622,Klinik Desa Sg. Pinang,5.39413,100.21104
12001626,SK Sungai Pinang,5.39788,100.21313
12000976,Kem PLKN Sg. Pinang,5.39993,100.2111
12000984,Pulaza Balik Pulau,5.40989,100.19785
12001625,SK Sungai Pinang,5.39725,100.21291
12001606,Taman Sungai Rusa,5.37505,100.215004
12001601,Permatang Pasir,5.3712,100.2159
12001884,Anjung Indah I,5.3502,100.25258
12000255,Pejabat Tanah Kepala Batas,5.51499,100.43655
12001733,Taman Air Tawar Indah,5.49306,100.38409
12002444,(M2) Pangkalan TUDM,5.4638947,100.3826764
12000606,Taman Riang,5.42287,100.37588
12000090,Mahkamah Majistret,5.428,100.37727
12001713,Bagan Lebai Tahir,5.45338,100.38323
12001724,Taman Teluk Molek,5.47741,100.3833
12001727,SMK Telok Air Tawar,5.47954,100.38336
12001729,SK Telok Air Tawar,5.48475,100.38359
12000261,Taman Bertam Indah,5.53241,100.43381
12000253,IPD Seberang Prai Utara,5.51394,100.43967
12000250,Pejabat Tanah,5.51392,100.43542
12000741,Bakau Tua,5.56893,100.36159
12000750,Masjid Pulau Mertajam,5.57324,100.36513
12000752,Pulau Mertajam,5.57404,100.36669
12000754,Kampung Telok Manan,5.57561,100.36813
12001053,Permatang Pak Maras,5.516947,100.38269
12000747,SK Pulau Mertajam,5.57274,100.3642
12000742,Desa Kuala Muda,5.56895,100.35284
12002552,Balai Bomba Kuala Muda,5.569741,100.350214
12001534,Masjid Alor Merah,5.45047,100.40553
12002393,BGM Building,5.442262,100.397436
12000114,Taman Dedap,5.43328,100.39697
12001350,Jalan Raja Uda II,5.43066,100.38447
12001906,SMK Chung Ling,5.43305,100.3909
12001905,Pangsapuri Mesra Jaya,5.431207,100.39625
12000115,Taman Mesra Indah,5.43518,100.39709
12001517,Sungai Dua Utama,5.44524,100.42716
12001511,Klinik Kesihatan,5.44226,100.42986
12001507,Taman Desa Murni,5.43538,100.43078
12000903,Simpang Lorong Murni 6,5.43724,100.43298
12002388,Tali Air Permatang Tok Gelam,5.486648,100.400428
12002038,Taman Mak Mandin,5.4202,100.3933
12002369,Pasaraya Billion,5.413703,100.37725
12002371,Pangsapuri Telaga Emas,5.413335,100.374728
12001196,Taman Bagan,5.41467,100.38437
12000853,Kilang Professinal,5.41937,100.38602
12002379,Taman Mesra,5.428419,100.397145
12002381,BGM Building,5.442358,100.397383
12001044,Persimpang Jalan Haji Murshid,5.47716,100.40138
12000033,Masjid Tanah Liat,5.3791,100.46474
12000037,Permatang Tok Elong,5.38797,100.46302
12002358,Ambank Desa Murni,5.437191,100.430124
12001330,Kampung Baru,5.49271,100.45528
12002360,Pejabat Peladang Kepala Batas,5.496532,100.4322
12000532,Taman Seri Serdang,5.503354,100.42944
12001339,Kolej Matrikulasi Kepala Batas,5.49717,100.43699
12001334,Taman Orkid Permai,5.49533,100.44675
12001549,Nyior Sebatang,5.46622,100.45441
12001530,SK Sungai Dua,5.4491,100.43259
12002362,Kampung Kepala Bukit,5.409221,100.4491042
12000777,Masjid Kubang Semang,5.39999,100.46487
12000774,Permatang Tok Elong,5.38819,100.46317
12000769,Petronas,5.37556,100.46498
12002566,Klinik Kesihatan Tasek Gelugor,5.48469,100.491119
12000488,SK Tasek Gelugor,5.48305,100.49185
12001871,Taman Sepadu,5.48751,100.49512
12001873,Masjid Kubang Menderung,5.51867,100.5064
12001875,Kampung Pokok Jenerih,5.52133,100.50013
12002090,Bertam Putra 4,5.51994,100.49356
12003000,Klinik Kesihatan Tasek Gelugor,5.4845511,100.4911088
12000390,Taman Inderawasih,5.39072,100.38898
12000191,Kompleks Chai Leng Park,5.38194,100.39278
12001198,Petron Permatang Pauh,5.37611,100.42096
12001186,Permatang Janggus 2,5.4037,100.41655
12001187,Taman Arowana Emas,5.40839,100.41389
12001213,PPR Ampang Jajar,5.41352,100.40059
12001179,Taman Pauh Indah,5.37576,100.42125
12001095,Perda Timur,5.37144,100.43858
12002647,(M2) Pasar Seberang Jaya,5.3950938,100.3969954
12002091,Dewan JKKK,5.40415,100.40063
12001993,Masjid Sembilang,5.40205,100.39852
12002543,Sunway Carnival,5.398624,100.397254
12000954,Masjid Sungai Rambai,5.3643,100.45313
12000957,Pusat Perniagaan Padang Lalang,5.3652,100.4464
12002512,Nashmir Car Park,5.339957,100.428081
12002592,Jessel Ball Sport Center,5.321332,100.483751
12001273,SRJK Permatang Tinggi,5.30021,100.47737
12002595,Taman Mutiara Simpang Empat,5.28009,100.492424
12001688,Kampung Padang,5.28471,100.51138
12001691,Taman Tasek,5.28489,100.49468
12001268,Pusat Perniagaan Simpang Empat,5.29097,100.47867
12001270,Taman Permatang Tinggi Indah,5.29524,100.47903
12001360,TESCO Alma,5.31597,100.4778
12000405,SMK Jalan Damai,5.3416,100.47388
12000599,Pasar Awam Kampung Baru,5.3471,100.47245
12000248,SK Kampung Baru I,5.34943,100.47122
12000272,Taman Jelatik,5.22461,100.49551
12000348,Taman Kerjasama,5.35747,100.42704
12000331,Kampung Permatang Tok Subuh,5.31906,100.45774
12001262,Taman Tiong Mas,5.27587,100.47706
12001487,Taman Sri Aman,5.23365,100.49107
12002333,Teck Land Motors,5.180641,100.484135
12000702,SK Kebun Sireh,5.35775,100.43631
12002502,Dataran Jam Besar Sg.Petani,5.643604,100.488968
12001643,Hospital Lam Wah Ee,5.39263,100.30407
12002279,Klinik Comfort,5.397587,100.314845
12001975,Tanjung Court,5.39251,100.28713
12002506,Pangsapuri Nagasari Blok B,5.366281,100.413295
12002138,Hadapan SMPC,5.350936,100.408519
12002121,Kilang Trane,5.354658,100.405614
12001516,Taman Sungai Dua Utama,5.44524,100.42712
12000494,Taman Gelugor indah,5.48521,100.48479
12000641,Taman Sri Desa,5.48572,100.50391
12002627,Balai Polis Padang Serai,5.5143201,100.549994
12002632,PUSAT SERENTI KG. SELAMAT,5.5019935,100.5233999
12000644,SMK Kg Selamat,5.49921,100.5209
12002011,Western Digital,5.322353,100.29368
12002005,Kingdee Southeast Asia,5.299992,100.28868
12002008,ER Mekatron,5.298094,100.28541
12002070,AT Engineering,5.294347,100.28719
12003027,Hadapan INFORMM,5.355031,100.29885
12000228,Hotel Rasa Sayang,5.47755,100.2538
12000226,Mount Pleasure,5.47745,100.2731
12001674,Hotel Copthorne,5.46595,100.29095
12001678,TM Resort,5.46624,100.28647
12001679,Hotel Flamingo,5.46635,100.28857
12000829,Nasi Kandar Pelita,5.41614,100.32443
12000726,Gurney Paragon,5.43463,100.31057
12001658,Tesco Tanjung Pinang,5.4594,100.30772
12001669,Pejabat Pos Tg.Bungah,5.46527,100.28159
12001676,Grand Ocean Condominium,5.46618,100.27969
12000222,Pantai Shamrock,5.47495,100.2763
12000229,Pantai Miami,5.47766,100.26751
12000235,Apartmen Sri Sayang,5.47886,100.2552
12002200,SK Teluk Bahang,5.452978,100.2146176
12000356,TM Point,5.41825,100.32823
12000443,Pasar Jalan Kuantan,5.41218,100.32367
12000072,Han Chiang College,5.40803,100.30364
12000867,Hospital Lam Wah Ee,5.39392,100.30303
12000861,Shell Jalan Masjid Negeri,5.38664,100.30492
12001458,(M2) RECSAM,5.37593,100.3084
12001440,Sungai Nibong Besar,5.34153,100.30033
12000449,SMK/SK Convent Dato Keramat,5.4127,100.31805
12001444,(M3) Tapak Pesta Sg Nibong,5.34581,100.30273
12001434,SRJK Kwang Hwa,5.33561,100.29729
12001450,Padang Bola USM,5.35994,100.31049
12001452,SK Sg. Gelugor,5.36497,100.31097
12000448,Dhoby Ghaut,5.41269,100.30969
12000445,Kampung Makam,5.412389,100.32112
12000462,Pasaraya Gama,5.41384,100.32789
12002203,YMCA,5.4205548,100.3155555
12001382,Hadapan Medan Selera Downtown,5.45005,100.3083
12001416,Wawasan Open University,5.42627,100.32352
12002220,Northam Hotel,5.42726713,100.322145
12001413,(M3) SK Perempuan Island,5.42349,100.32843
12000825,Jalan Loh Poh Heng,5.46207,100.29002
12000826,Pasar Mini,5.46216,100.28994
12000481,Jalan Gajah I,5.46238,100.30381
12000480,Jalan Gajah II,5.45985,100.30281
12001926,Muzium Pulau Pinang,5.42045,100.3391
12001928,SMK ST. Xavier,5.42126,100.33701
12000070,Masjid Negeri P.Pinang(Hentian Transit),5.40765,100.29972
12000069,Pasar Kampung Baru,5.40612,100.29637
12002290,Pekan Paya Terubong,5.3787,100.27488
12002100,Tingkat Paya Terubong 2 - 2,5.37184,100.27757
12002101,Tingkat Paya Terubong 2 - 3,5.37357,100.27785
12001023,Paya Terubong Cemetery,5.380875,100.27495
12001035,Klinik Desa Paya Terubong,5.397772,100.27714
12001373,Restoran Nasi Kandar Salam,5.40502,100.28869
12001970,Lone Pine Club,5.38659,100.27661
12001969,Apartment Lone Pine,5.38657,100.27638
12001816,Apartmen Desa Mawar,5.40085,100.29066
12001817,Wisma Yatim,5.40347,100.29143
12000638,Kampung Pisang,5.39927,100.27979
12000636,Kampung Pisang II,5.39888,100.28087
12001324,Jalan Pisang Embun,5.39858,100.2836
12000627,Jalan Kampung Melayu,5.40359,100.28847
12000291,Jalan Bukit Bendera,5.40637,100.28088
12002241,Jalan Tembaga II,5.389405,100.3014
12001641,(M3) Flat Bata Merah,5.39265,100.30711
12002247,Jalan Sir Ibrahim II,5.397041,100.3091
12002248,Jalan P.Ramlee I,5.406777,100.3115
12001586,JKP Sungai Pinang,5.40561,100.32009
12000471,Jalan Delima 3,5.38215,100.29893
12001494,SJKC Phor Tay,5.34373,100.29739
12000570,(M2) Hong Leong Bank Jelutong,5.39582,100.31751
12000567,Pekan Jelutong,5.389134,100.31296
12000294,Taman Bukit Jambul,5.334961,100.28913
12001844,Masjid Al- Ittifaq,5.33245,100.28696
12001841,Sungai Nibong Kecil,5.33193,100.28465
12001006,Flat 88,5.33689,100.27491
12003137,Jalan Sungai Dua II,5.354289,100.3054
12000021,Dewan JKKK,5.372714,100.30266
12000306,The Palazzia,5.35975,100.29332
12000299,Taman Lip Sin,5.3424,100.29269
12000852,SPICE Canopy,5.32785,100.27905
12000245,Kampung Sungai Ara,5.32325,100.27466
12000431,SMK Sungai Ara,5.3194,100.27066
12000411,SK Bayan Lepas,5.29714,100.26089
12001149,Kampung Binjai,5.28381,100.25671
12001145,Kampung Permatang Damar Laut,5.28152,100.25922
12001135,Hadapan Desa Jelita,5.27911,100.27113
12002311,Surau Kampung Binjai,5.281559,100.259136
12001152,Jejantas SMK Bayan Lepas,5.28665,100.2562
12001155,Masjid Kampung Seronok,5.29036,100.25675
12000424,SK Mutiara Perdana,5.307906,100.26483
12001804,Hospital Pantai Mutiara,5.32054,100.28271
12001802,Giant Bayan Baru,5.32027,100.28436
12000310,SMK Bukit Gambir,5.3704,100.29649
12000877,Pangsapuri Mayang,5.31841,100.28499
12000012,Apartment Sri Saujana,5.407129,100.33343
12002016,SJK Li Tek,5.40587,100.33352
12000005,Pejabat Pos Macallum,5.406042,100.33189
12001990,Pangsapuri Ocean View I,5.39961,100.32716
12002483,Krystal Point Corporate Park,5.33108,100.297092
12001367,Pejabat Agama Islam,5.41321,100.30213
12001801,Jalan Tengah,5.31906,100.28724
12000615,Sekolah Agama Al-Itqan,5.29389,100.22424
12002103,Taman Bandar Perda,5.2918,100.22902
12001773,SMK Teluk Kumbar,5.2864,100.241
12000433,SK Agama Sungai Ara,5.32181,100.27155
12001496,(M1) Hadapan Depo Sungai Nibong,5.345187,100.29987
12002014,Taman Kumbar Permai,5.29087,100.22771
12002104,Taman Bandar Perda,5.2918,100.22913
12000521,Taman Pasir Belanda,5.28457,100.21943
12000518,Balai Polis Gertak Sanggul,5.28218,100.19328
12001986,Mutiara Height,5.388264,100.31889
12001984,Jabatan Laut Wilayah Utara,5.37344,100.31519
12000143,SMK Pondok Upeh Balik Pulau,5.33659,100.22011
12000145,Masjid Daerah Balik Pulau,5.33861,100.2222
12000142,Masjid Jamek Kampung Paya,5.33486,100.21839
12001989,E-Park Kondominium,5.352093,100.30987
12001988,Tesco Tunku Kudin,5.37429,100.31522
12001567,Hospital Balik Pulau,5.35091,100.23312
12001579,(M1) Balai Bomba Air Putih,5.36216,100.22057
12000738,SJK Yeok Hua,5.35324,100.20163
12000153,Klinik Desa Sg. Burung,5.33749,100.20715
12000659,Kampung Terang 2,5.31831,100.21105
12000632,SK Pulau Betong,5.30774,100.20289
12000155,Jalan Sungai Burung,5.33939,100.20737
12000158,Restoran,5.34334,100.20802
12000163,Kg Sungai Burung 2,5.34975,100.20902
12001578,(M3) Balai Bomba Air Putih,5.36203,100.22092
12001577,Dewan JKKK Titi Teras,5.3602,100.22276
12001576,SK Titi Teras,5.35886,100.22462
12001480,(M2) Bandar Baru Air Putih 1,5.37278,100.21994
12001479,(M3) Bandar Baru Air Putih 2,5.37201,100.21986
12001611,Masjid Jamek Sungai Rusa,5.38262,100.2138
12000763,Jalan Kuala Sg. Pinang,5.39312,100.20901
12000764,Taman Jelita,5.39314,100.20311
12000766,Pekan Kuala Sg. Pinang,5.39327,100.20108
12000761,Surau Al Hidayah,5.38857,100.19389
12000989,Pusat Falak Sheik Tahir,5.41162,100.19654
12001621,Klinik Desa Sg. Pinang,5.39409,100.21107
12001613,Sekolah Agama Sungai Rusa,5.38467,100.21324
12001612,Masjid Jamek Sungai Rusa,5.38282,100.21384
12001597,Taman Manggis Indah,5.36652,100.21696
12001883,(M2) Anjung Indah II,5.34949,100.25211
12001284,Kompleks Dato Kailan,5.5154,100.43176
12002118,Taman Bertam Ria,5.5100614,100.4345312
12002547,Pekan Lama Kepala Batas,5.516294,100.423654
12000373,Permatang Binjal,5.50275,100.39319
12001712,Bagan Lebai Tahir,5.45253,100.3833
12000124,Dataran Pemuda Merdeka,5.40855,100.37041
12000122,Jabatan Pertanian,5.40525,100.36934
12000121,Taman Selat,5.4003,100.3683
12000095,Taman Molek,5.43779,100.38075
12001723,Taman Robina,5.47455,100.38317
12001734,Hub Teluk Air Tawar,5.49381,100.38386
12000755,Kampung Telok Manan 2,5.57637,100.37019
12001123,Permatang Bendahari,5.57325,100.37571
12001050,Kampung Permatang Berah,5.50882,100.38358
12001049,Titi Mukim,5.50101,100.38556
12001104,Kuarters Pendidikan,5.532595,100.38094
12001125,Klinik Desa Permatang Bendahari,5.57921,100.37458
12000740,Kampung Bakau Tua,5.56869,100.36137
12000743,Balai Polis Kuala Muda,5.56956,100.34885
12001513,Masjid Sungai Dua,5.44494,100.42854
12001531,Masjid Sg Lokan,5.44991,100.40849
12002391,Pekan Sg.Puyu,5.4488198,100.3975145
12000931,Taman Perindustrian Teras Jaya,5.43361,100.39079
12001343,Petronas Bagan Lalang,5.42223,100.3817
12001394,Taman Bagan,5.41009,100.37783
12001393,Jalan Siram II,5.40909,100.37787
12001351,Jalan Raja Uda II,5.43119,100.38444
12001353,Medan Selera Raja Uda,5.43318,100.38511
12001514,Masjid Sungai Dua,5.445198,100.427986
12001126,Masjid Permatang Tok Gelam,5.48979,100.39963
12002378,Taman Mak Mandin II,5.419927,100.395174
12001705,SJKC Chung Hwa 1,5.4138,100.37743
12002377,Astaka Mak Mandin,5.4159732,100.3858366
12002035,Pejabat Pos Mak Mandin,5.41972,100.38917
12002034,SJK Tamil Mak Mandin,5.41961,100.39109
12002383,Masjid Permatang Tok Jaya,5.457151,100.401268
12002385,Kampung Paya,5.487664,100.400169
12000907,Plaza Utama,5.3666,100.45826
12000036,SK Tanah Liat,5.38514,100.46336
12002352,Kampung Sungai Semambu,5.39205,100.464022
12000038,Klinik Kesihatan Kubang Semang,5.39703,100.46458
12001170,Permatang Pasir,5.42057,100.43648
12001542,Taman Seri Merbau,5.455008,100.44055
12001545,(M3) Taman Merbau Jaya,5.45655,100.44268
12000534,SMK Dato Haji Ahmad Badawi,5.507008,100.42974
12001543,Taman Seri Merbau,5.45526,100.44108
12001175,Taman Ara Indah,5.41256,100.43789
12000780,Kampung Petani,5.40645,100.45915
12000775,Sungai Semambu,5.39016,100.46347
12002999,Taman Tasek Gelugor Utama IV,5.496603,100.49957
12000402,Sunshine Bertam,5.51591,100.44924
12001924,Tesco Kepala Batas,5.51602,100.44413
12002073,MPC,5.51543,100.4457
12001857,Kayangan,5.51841,100.45284
12002995,Taman Sepadu Jaya,5.49094,100.49801
12001098,Perda Utama,5.3714,100.43951
12000178,Kampung Setol,5.3709,100.41305
12000910,SMK Convent Butterworth,5.39717,100.36852
12000398,Pusat Perniagaan Chain Ferry II,5.40255,100.38273
12000394,Taman Chai Leng II,5.38813,100.38871
12000189,Masjid Jamek Kampung Setol,5.37271,100.41006
12000186,Kampung Jalan Baru,5.36897,100.41703
12001100,Pusat Perniagaan Perda,5.36494,100.43456
12001097,KPJ Perda,5.36934,100.43267
12001200,(M2) UITM Permatang Pauh,5.38223,100.41938
12001202,Kampung Batu Dua,5.38892,100.41814
12001203,Klinik Desa Kampung Pertama,5.39219,100.41777
12001188,Taman Arowana,5.41024,100.41253
12002373,Pasar Malam Arowana,5.411667,100.409665
12001206,Permatang Janggus 2,5.39933,100.41722
12001181,Masjid Papan,5.38863,100.41821
12001880,Pangsapuri A1,5.39331,100.40557
12001995,Pangsapuri RPKN,5.39495,100.40434
12002092,Taman Sembilang,5.40472,100.40275
12001810,Shell Lintang Tenggiri,5.39543,100.40179
12001388,SP Arena,5.38636,100.40236
12002025,Aeon Big,5.39034,100.4077
12002516,(M3) Masjid Tok Lebai Hashim,5.331774,100.450832
12000586,Taman Pinang,5.31604,100.44067
12002526,Kompleks Sukan & Rekreasi MPSP,5.35593,100.449103
12002342,Kampung Padang Lalang,5.365346,100.446593
12000906,Kamdar,5.36519,100.45875
12000590,Taman Tampoi Indah,5.34975,100.47315
12002601,Taman Alma,5.338741,100.473841
12002589,Taman Sri Alma,5.328474,100.484109
12002591,Kilang Ayamas,5.3254189,100.4859902
12001381,AEON Gate 5,5.32132,100.47987
12001685,Petronas Bandar Tasek Mutiara,5.285,100.49319
12002578,Kampung Sepulau,5.2928,100.524289
12002580,Masjid Jamek Alma Jaya,5.322216,100.478458
12001371,Taman Alma Jaya,5.32842,100.48397
12000045,SJKC Sin Ya,5.32975,100.47796
12000249,SK Kampung Baru II,5.34995,100.47061
12000339,Bukit Teh,5.33427,100.50818
12000338,Pulau Mutiara Towel,5.3309,100.50749
12000841,Pusat Perniagaan Machang Bubok,5.33765,100.50391
12000919,(M2) Residensi Merbok,5.18444,100.48602
12002107,Hub Nibong Tebal,5.16784,100.4783
12000926,Taman Jawi Jaya,5.20078,100.495
12001486,(M2) Taman Seri Aman,5.2334,100.49107
12001274,Taman Perusahaan Usaha Jaya,5.30354,100.47298
12000349,DB Schenker,5.33688,100.44261
12001279,Taman Sukun,5.31038,100.4664
12002328,Shell Simpang Empat,5.289013,100.478244
12000281,SJK Tamil Valdor,5.24596,100.48027
12002341,Kampung Gambir,5.36421,100.439053
12000271,Jalan Besar 2,5.15078,100.47204
12000940,Taman Harapan Baru,5.13098,100.47698
12000856,Stesen KTM,5.64269,100.49057
12000132,Pejabat Pos Bakar Arang,5.62901,100.48063
12000128,Tesco Bakar Arang,5.62185,100.47611
12001077,Taman Zainal Abidin,5.40831,100.31609
12001947,Kompleks Makanan Ocean View,5.40073,100.32986
12002076,(M1) Persiaran Kapal Singh,5.39849,100.33054
12002301,Shineville Park,5.3996,100.29581
